 В-1 МКРН.|СТР.34|САМАРСКАЯ ОБЛ.,ЖИГУЛЕВСК|ПОЛИКЛИНИКА №  2 ЦГБ ЖИГУЛЕВСКОЙ|Поликлиника - взрослая
3 ИНТЕРНАЦИОНАЛА|116|ЧЕЛЯБИНСК|МЕДИЦИНСКАЯ СЛУЖБА ГУИН|Поликлиника - взрослая
30 ЛЕТ ПОБЕДЫ|7|ЧУВАШИЯ,С.КРАСНОАРМЕЙСКОЕ|ПОЛИКЛИНИКА ПРИ ЦРБ КРАСНОАРМЕЙСКАЯ|Поликлиника - взрослая
3-Й НОВОМИХАЛКОВСКИЙ ПР.|-|МОСКВА|ГОР.ПОЛИКЛИНИКА №159|Поликлиника - взрослая
3-Й ПЯТИЛЕТКИ|9|АРХАНГЕЛЬСКАЯ ОБЛ.,НОВОДВИНСК|ПОЛИКЛИНИКА ПРИ ЦГБ|Поликлиника - взрослая
3-Й ХОРОШЕВСКИЙ ПР.|-|МОСКВА|ПОЛИКЛИНИКА № 3 МЕД.ЦЕНТРА УПРАВЛЕНИЯ ДЕЛАМИ МЭРА И ПРАВИТ.|Поликлиника - взрослая
3-Я ТРАНСПОРТНАЯ|1|ОМСК|ПОЛИКЛИНИКА ГБ №  2 МУЗ|Поликлиника - взрослая
40 ЛЕТ ОКТЯБРЯ|39/1|КРАСНОЯРСКИЙ КРАЙ,КАНСК|ГОР.ПОЛИКЛИНИКА №  1|Поликлиника - взрослая
40-ЛЕТИЯ ПОБЕДЫ|7|ЧЕЛЯБИНСКАЯ ОБЛ.,ЗЛАТОУСТ|ПОЛИКЛИНИКА ГБ №  3 МЛПУЗ|Поликлиника - взрослая
45-Й СТРЕЛКОВОЙ ДИВИЗИИ|64|ВОРОНЕЖ|АПТЕКА 'ФАРМПРЕПАРАТЫ' ООО|Аптека
4-Й МКРН.|4|ОРЕНБУРГСКАЯ ОБЛ.,БУЗУЛУК|АПТЕКА 'ГАРАНТ'|Аптека
5 ИЮЛЯ|6|БАШКОРТОСТАН,БЕЛОРЕЦК|ГОР.ПОЛИКЛИНИКА ФИЛИАЛ|Поликлиника - взрослая
50 ЛЕТ КОМСОМОЛА|45|МО,ПУШКИНО|ГОР.ПОЛИКЛИНИКА ЦРБ ИМЕНИ В.Н.РОЗАНОВА МЛПУ|Поликлиника - взрослая
50 ЛЕТ ОКТЯБРЯ|21|ТУЛЬСКАЯ ОБЛ.,АЛЕКСИН|ГОР.ПОЛИКЛИНИКА №  3|Поликлиника - взрослая
50 ЛЕТ ОКТЯБРЯ|21|ЧЕБОКСАРЫ|ГОР.ПОЛИКЛИНИКА ГКБ №  2 ФИЛИАЛ|Поликлиника - взрослая
50 ЛЕТ ОКТЯБРЯ|47/1|ТЮМЕНЬ|АПТЕКА 'ФАРМА-ПЛЮС'|Аптека
5-Й КВ-Л|1|САМАРА,ПОС.МЕХЗАВОД|АПТЕКА 'ВИТА' № 22|Сетевая аптека
5-Й МКРН.|<>|КРАСНОЯРСКИЙ КРАЙ,ЛЕСОСИБИРСК|ПОЛИКЛИНИКА №  2 ЦРБ|Поликлиника - взрослая
5-Й МКРН.|СТР.51|КРАСНОЯРСКИЙ КРАЙ,АЧИНСК|ПОЛИКЛИНИКА ЦРБ|Поликлиника - взрослая
5-Я МАГИСТРАЛЬНАЯ|41097|МОСКВА|ГОР.ПОЛИКЛИНИКА №  6 МОСКОВСКОГО ГАРНИЗОНА|Поликлиника - взрослая
5-Я ЭЛЕКТРОВОЗНАЯ|5|ЧЕЛЯБИНСК|ПОЛИКЛИНИКА ГКБ №  9|Поликлиника - взрослая
60 ЛЕТ ОКТЯБРЯ Б-Р|2А|НИЖНИЙ НОВГОРОД|АПТЕКА 'У ДОМА' 'САЮС'|Аптека
60 ЛЕТ ОКТЯБРЯ ПР-КТ, 204|-|ХАБАРОВСК Г|МЦ ЛАНТА|Мед.центр взр.
60 ЛЕТ ОКТЯБРЯ ПР-Т|1|САРАНСК|ГОР.ПОЛИКЛИНИКА №  5|Поликлиника - взрослая
64-Й АРМИИ|-|ВОЛГОГРАД|ГОР.ПОЛИКЛИНИКА №  5|Поликлиника - взрослая
7 АРМИИ|10А|ЛО,ГАТЧИНА|МЕД.ЦЕНТР 'МЕДИКОМ'|Медицинский центр - взрослый
70 ЛЕТ ОКТЯБРЯ|16.апр|ОМСК|МЕД.ЦЕНТР 'ВАШ ДОКТОР'|Медицинский центр - взрослый
7-Й МКРН.|<>|СТАВРОПОЛЬСКИЙ КРАЙ,БУДЕННОВСК|ПОЛИКЛИНИКА ЦРБ БУДЕНОВСКОЙ ГУЗ|Поликлиника - взрослая
7-Й ПЕР.|16|МАЙКОП|ГОР.ПОЛИКЛИНИКА №  5|Поликлиника - взрослая
7-Я ТЕКСТИЛЬЩИКОВ|-|МОСКВА|ГОР.ПОЛИКЛИНИКА ВОССТАНОВИТЕЛЬНОГО ЛЕЧЕНИЯ №  1|Поликлиника - взрослая
8 МАРТА|26А|ЛИПЕЦК|АПТЕКА 'ФАРМ-ЦЕНТР' №  1 ЗАО|Аптека
8 МАРТА|78|ЕКАТЕРИНБУРГ|МЕД.ЦЕНТР 'АСК-МЕД'|Медицинский центр - взрослый
8-Й КВ-Л|5|САРАТОВСКАЯ ОБЛ.,ЭНГЕЛЬС|МЕД.ЦЕНТР 'СЕМЕЙНЫЙ ДОКТОР'|Медицинский центр - взрослый
9 МАЯ|26|КРАСНОЯРСК|ПОЛИКЛИНИКА №  1 ГБ №  2 ФИЛИАЛ|Поликлиника - взрослая
9 МАЯ ПР.|8|ТЮМЕНЬ|ПОЛИКЛИНИКА № 14|Поликлиника - взрослая
9-Й МАРЬИНОЙ РОЩИ ПР.|8А|МОСКВА|ГОР.ПОЛИКЛИНИКА №183 МУЗ|Поликлиника - взрослая
А.ПЕТРОВА|248|БАРНАУЛ|АПТЕКА 'ЗДОРОВЬЕ' №  4|Аптека
АБЕЛЬМАНОВСКАЯ|4|МОСКВА|ПОЛИКЛИНИКА ПРИ ГКБ № 84|Поликлиника - взрослая
АБРИКОСОВАЯ УЛ.|21|КРАСНОДАРСКИЙ КРАЙ,СОЧИ|АПТЕКА 'АНЗОР'|Аптека
АВАНЕСОВА|32|БАРНАУЛ|ГОР.ПОЛИКЛИНИКА №  5 МУЗ|Поликлиника - взрослая
АВИАГОРОДОК М-РН|40Б|БАТАЙСК Г.|ГОР.ПОЛИКЛИНИКА №3 Г.БАТАЙСКА|Поликлиника - взрослая
АВИАКОНСТРУКТОРОВ ПР-Т|18|САНКТ-ПЕТЕРБУРГ|МЕД.ЦЕНТР ДОКТОРА ГАВРИКОВА|Медицинский центр - взрослый
АВИАМОТОРНАЯ|-|МОСКВА|МСЧ № 95|Мед.сан.часть (поликлиника)
АВИАМОТОРНАЯ|53|МОСКВА|МСЧ № 49 РНИИКП|Мед.сан.часть (поликлиника)
АВИАСТРОИТЕЛЕЙ|3|НОВОСИБИРСК|ГОР.ПОЛИКЛИНИКА № 12|Поликлиника - взрослая
АВИАТОРОВ|13|ИРКУТСК|ПОЛИКЛИНИКА КБ №  1 МУЗ|Поликлиника - взрослая
АВИАТОРОВ|33|КРАСНОЯРСК|МЕД.ЦЕНТР 'ЦЕНТР ЭНДОХИРУРГИЧЕСКИХ ТЕХНОЛОГИЙ' ООО|Медицинский центр - взрослый
АВРОРЫ|05.фев|УФА|ГОР.ПОЛИКЛИНИКА №46 ФИЛИАЛ|Поликлиника - взрослая
АВТОЗАВОДСКАЯ|23|МОСКВА|МСЧ №  1 ЗИЛ|Мед.сан.часть (поликлиника)
АВТОЗАВОДСКОЕ Ш.|5|САМАРСКАЯ ОБЛ.,ТОЛЬЯТТИ|ПОЛИКЛИНИКА ЦРБ СТАВРОПОЛЬСКОГО РАЙОНА|Поликлиника - взрослая
8 МАРТА|02.сен|ТЮМЕНЬ|МЕД.ЦЕНТР 'ЮНИМЕД'|Медицинский центр - взрослый
8-Й ПОДЛЕСНОЙ ПР.|11|ИЖЕВСК|ПОЛИКЛИНИКА 'ПУШКИНСКАЯ' МСЧ №  8|Мед.сан.часть (поликлиника)
9 МАЯ|2|НИЖЕГОРОДСКАЯ ОБЛ.,АРЗАМАС|ГОР.ПОЛИКЛИНИКА №  3 ЦГБ|Поликлиника - взрослая
9 ЯНВАРЯ Б-Р|101|БАРНАУЛ|ПОЛИКЛИНИКА №  2 БОЛЬНИЦЫ ОТДЕЛЕНЧЕСКОЙ СТ.БАРНАУЛ НУЗ|Поликлиника - взрослая
9-ГО ЯНВАРЯ|130|ВОРОНЕЖ|АПТЕКА 'КАРТИНКИ' 'ФАРМПРЕПАРАТЫ'ООО|Аптека
А.КУТУЯ|16/30|КАЗАНЬ|АПТЕКА 'ТАТТЕХМЕДФАРМ' №350|Сетевая аптека
АБРАМЦЕВСКАЯ|16|МОСКВА|КДЦ №  5|Диагностический центр взрослый
АБРАМЦЕВСКАЯ|16|МОСКВА|ПОЛИКЛИНИКА КДЦ №  5|Поликлиника - взрослая
АБРАМЦЕВСКАЯ|9 К.1|МОСКВА|АПТЕКА 'АВИА-ЧАЙКА'|Аптека
АВИАГОРОДОК,ВЕРТОЛЕТНАЯ|7|САНКТ-ПЕТЕРБУРГ|МСЧ УНИВЕРСИТЕТА ГРАЖДАНСКОЙ АВИАЦИИ|Мед.сан.часть (поликлиника)
АВИАКОНСТРУКТОРА МИЛЯ|-|МОСКВА|ГОР.ПОЛИКЛИНИКА № 23|Поликлиника - взрослая
АВИАЦИОННАЯ|82|ЕКАТЕРИНБУРГ|ПОЛИКЛИНИКА №  3 ЦГБ № 24|Поликлиника - взрослая
АВИАЦИОННЫЙ МКРН.,ИЛЬЮШИНА УЛ.|13/19|МО,ДОМОДЕДОВО|ПОЛИКЛИНИКА ПРИ МСЧ ЦРБ|Мед.сан.часть (поликлиника)
АВТОГЕННАЯ|71|НОВОСИБИРСК|ГОР.ПОЛИКЛИНИКА №  7 ФИЛИАЛ|Поликлиника - взрослая
АВТОСТРОИТЕЛЕЙ|88Б|САМАРСКАЯ ОБЛ.,ТОЛЬЯТТИ|ЦЕНТР ДИАБЕТА|Медицинский центр - взрослый
АДМИРАЛА ЛАЗАРЕВА|2|МОСКВА|АПТЕКА 'ФОРМУЛА ЗДОРОВЬЯ'|Аптека
АДМИРАЛА ЛАЗАРЕВА|62|МОСКВА|АПТЕКА 'КОМФОРТ-3'|Аптека
АДМИРАЛТЕЙСКАЯ|2|АРХАНГЕЛЬСК|ГОР.ПОЛИКЛИНИКА СОЛОМБАЛЬСКАЯ|Поликлиника - взрослая
АЗОВСКАЯ|-|МОСКВА|ГОР.ПОЛИКЛИНИКА № 84|Поликлиника - взрослая
АЗОВСКАЯ|3|КРАСНОДАР|ГОР.ПОЛИКЛИНИКА № 12 ФИЛИАЛ|Поликлиника - взрослая
3-Я ЛИНИЯ|06.сен|САНКТ-ПЕТЕРБУРГ|МЕД.ЦЕНТР АЛЛЕРГОЛОГИИ И ИММУНОЛОГИИ|Медицинский центр - взрослый
40 ЛЕТ ВЛКСМ|55|ВОЛГОГРАД|ПОЛИКЛИНИКА №  1 МЕДИС ФИЛИАЛ ООО|Поликлиника - взрослая
40 ЛЕТ ОКТЯБРЯ|33|КРАСНОДАРСКИЙ КРАЙ,СТАНИЦА КАЛИНИНСКАЯ|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
40 ЛЕТ ПОБЕДЫ|51А|САМАРСКАЯ ОБЛ.,ТОЛЬЯТТИ|МЕД.ЦЕНТР 'ОТКРЫТАЯ МЕДИЦИНА'|Медицинский центр - взрослый
40 ЛЕТ ПОБЕДЫ|55|МО,С.СЕМЕНОВСКОЕ|ПОЛИКЛИНИКА ПРИ БОЛЬНИЦЕ УЧАСТКОВОЙ ОТРАДИНСКОЙ|Поликлиника - взрослая
40-ЛЕТИЯ ПОБЕДЫ ПР-Т|91|РОСТОВ-НА-ДОНУ|АПТЕКА 'ЮГ-ФАРМА' №  9 ВЕРЧУКОВА ИП|Сетевая аптека
45-Й СТРЕЛКОВОЙ ДИВИЗИИ|22|ВОРОНЕЖ|АПТЕКА 'ВЛАСТА ФАРМА' ООО|Аптека
4-Й ВЕРХНИЙ МИХАЙЛОВСКИЙ ПР.|-|МОСКВА|КДЦ ЕВРОМЕДСЕРВИС|Диагностический центр взрослый
4-Й МКРН.|1|ОРЕНБУРГСКАЯ ОБЛ.,БУЗУЛУК|ПОЛИКЛИНИКА ПРИ ГБ №  1|Поликлиника - взрослая
4-Я СЕВЕРНАЯ|7|ОМСК|КЛИНИКА ИВАЩЕНКО|Поликлиника - взрослая
50 ЛЕТ ВЛКСМ|97/1|ТЮМЕНЬ|ГОР.ПОЛИКЛИНИКА №  6 ММЛПУ|Поликлиника - взрослая
50 ЛЕТ ОКТЯБРЯ|-|ВОЛГОГРАД|КЛИНИКА ДИАЛАЙН КРАСНОАРМЕЙСКОГО Р-НА|Поликлиника - взрослая
50 ЛЕТ ОКТЯБРЯ|60|САМАРСКАЯ ОБЛ.,СЫЗРАНЬ|ПОЛИКЛИНИКА №  2 ЦГБ|Поликлиника - взрослая
50 ЛЕТ ПРОФСОЮЗОВ|113А|ОМСК|МСЧ №  7|Мед.сан.часть (поликлиника)
50 ЛЕТИЯ ВЛКСМ|54|ЯРОСЛАВСКАЯ ОБЛ.,РЫБИНСК|ПОЛИКЛИНИКА ГБ №  1 МУЗ|Поликлиника - взрослая
5-Й ВОЙКОВСКИЙ ПР.|-|МОСКВА|МСЧ № 51 МУЗ|Мед.сан.часть (поликлиника)
АВТОЗАВОДЦЕВ ПР-Т|24|ЧЕЛЯБИНСКАЯ ОБЛ.,МИАСС|АПТЕКА 'ЭКОНОМ АПТЕКА'|Аптека
АВТОСТРОИТЕЛЕЙ|32|САМАРСКАЯ ОБЛ.,ТОЛЬЯТТИ|ГОР.ПОЛИКЛИНИКА №  3 ВРАЧЕЙ ОБЩЕЙ ПРАКТИКИ ОТД.|Поликлиника - взрослая
АГАРКОВА|74|УСТЬ-ЛАБИНСК|МЕД.ЦЕНТР ДОКТОР ДУКИН|Медицинский центр - взрослый
АДМИРАЛА ВАСЮНИНА|2А|НИЖНИЙ НОВГОРОД|ГОР.ПОЛИКЛИНИКА № 30 МЛПУ|Поликлиника - взрослая
АДМИРАЛА ГОРШКОВА|1|МО,ЖЕЛЕЗНОДОРОЖНЫЙ,КУПАВНА МКРН.|ГОР.ПОЛИКЛИНИКА №152 ПРИ ГОСПИТАЛЕ ВОЕННО-МОРСКОМ № 32|Поликлиника - взрослая
АДМИРАЛА ЛАЗАРЕВА|68|МОСКВА|АПТЕКА 'ЛЕНА-ФАРМ' ООО|Аптека
АДМИРАЛА НАХИМОВА|13|НИЖНИЙ НОВГОРОД|ПОЛИКЛИНИКА 'РУМО' ОАО|Поликлиника - взрослая
АДМИРАЛЬСКОГО|2|СТАВРОПОЛЬСКИЙ КРАЙ,ПЯТИГОРСК|ПОЛИКЛИНИКА ГБ №  2 МУЗ|Поликлиника - взрослая
АДОРАТСКОГО|40|КАЗАНЬ|ПОЛИКЛИНИКА №  2 ГКБ №  7|Поликлиника - взрослая
АКАДЕМГОРОДОК|15А|КРАСНОЯРСК|ПОЛИКЛИНИКА ГБ КНЦ СО РАМН|Поликлиника - взрослая
АКАДЕМИКА БОЧВАРА|15|МОСКВА|АПТЕКА 'АЛФЕГА' ООО|Аптека
АКАДЕМИКА ИЛЬЮШИНА|16|МОСКВА|МЕД.ЦЕНТР ЭХИНАЦЕЯ|Медицинский центр - взрослый
АКАДЕМИКА ПАВЛОВА|29|ОМСК|ПОЛИКЛИНИКА №  2 МСЧ №  4|Мед.сан.часть (поликлиника)
АКАДЕМИКА ПОСТОВСКОГО|12|ЕКАТЕРИНБУРГ|ПОЛИКЛИНИКА №  4 ЦГБ №  6 ФИЛИАЛ|Поликлиника - взрослая
АКАДЕМИЧЕСКАЯ|-|ВОЛГОГРАД|ГОР.ПОЛИКЛИНИКА №  4|Поликлиника - взрослая
АКСАКОВА|23|ОРЕНБУРГ|ПОЛИКЛИНИКА ОКБ ГУЗ|Поликлиника - взрослая
АЙВАЗОВСКОГО|95|КРАСНОДАР|ПТД КРАЕВОЙ|Диспансер
АКАДЕМИКА АРЦИМОВИЧА|13|МОСКВА|АПТЕЧНЫЙ ПУНКТ 'ИНТЕГРАЛ +'|Аптечный пункт
АКАДЕМИКА БАКУЛЕВА|-|МОСКВА|ГОР.ПОЛИКЛИНИКА №203|Поликлиника - взрослая
АКАДЕМИКА ЖУК|29|САРАТОВСКАЯ ОБЛ.,БАЛАКОВО|ГОР.ПОЛИКЛИНИКА №  2|Поликлиника - взрослая
АКАДЕМИКА ПАВЛОВА|5|САНКТ-ПЕТЕРБУРГ|МЕД.ЦЕНТР ФЛЕБОЛОГИЧЕСКИЙ 'КОРВЕТ'|Медицинский центр - взрослый
АКАДЕМИКА СЕМЕНОВА|Д.11  13.01.2012|МОСКВА|АПТЕЧНЫЙ ПУНКТ 'ФАРМИМЕКС' № 29|Аптека
АКАДЕМИЧЕСКАЯ ПЛ.|3|МО,ТРОИЦК|МЕД.ЦЕНТР 'НЕБОЛИТ' 'АНДРЕЕВСКИЕ БОЛЬНИЦЫ'|Медицинский центр - взрослый
АЛЕКСАНДРА НЕВСКОГО|31|УФА|ПОЛИКЛИНИКА ГКБ №  8|Поликлиника - взрослая
АЛЕКСАНДРА НЕВСКОГО УЛ.|31|УФА|ПОЛИКЛИНИКА ГКБ №  8 МЛПУ|Поликлиника - взрослая
АЛЕКСАНДРОВСКАЯ|30|САНКТ-ПЕТЕРБУРГ|ПОЛИКЛИНИКА КОНСУЛЬТАТИВНАЯ ПРИ ЦРБ ЛОМОНОСОВСКОЙ|Поликлиника - взрослая
АНАДЫРСКИЙ ПР.|69|МОСКВА|АПТЕКА 'СТОЛИЧНЫЕ АПТЕКИ' №3/79 ГУП|Сетевая аптека
АНАТОЛИЯ|182|БАРНАУЛ|ГОР.ПОЛИКЛИНИКА №  4|Поликлиника - взрослая
АНГЛИЙСКАЯ НАБ.|34|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА №285 ВМФ|Поликлиника - взрослая
АНДРИАНОВА|20|ОМСК|ГОР.ПОЛИКЛИНИКА ВОССТАНОВИТЕЛНОГО ЛЕЧЕНИЯ №  1|Поликлиника - взрослая
АНДРИЕНА ЛЕЖЕНА|05.янв|НОВОСИБИРСК|ГОР.ПОЛИКЛИНИКА № 17|Поликлиника - взрослая
АРЗАМАССКАЯ|4|ВОРОНЕЖ|ПОЛИКЛИНИКА № 16 ГБ № 16|Поликлиника - взрослая
АРКЫЛЫ|19/40|ТАТАРСТАН,НАБЕРЕЖНЫЕ ЧЕЛНЫ|ПОЛИКЛИНИКА ПРИ ЦРБ ТУКАЕВСКАЯ|Поликлиника - взрослая
АРМАВИРСКАЯ|108 А|КРАСНОДАРСКИЙ КРАЙ,СОЧИ|ГОР.ПОЛИКЛИНИКА №  4|Поликлиника - взрослая
АРМАВИРСКАЯ|43862|МОСКВА|ГОР.ПОЛИКЛИНИКА № 47|Поликлиника - взрослая
АРЦЫБУШЕВСКАЯ|175|САМАРА|ГОР.ПОЛИКЛИНИКА №  3 АКУШЕРСКО-ГИНЕКОЛОГИЧЕСКОЕ ОТД. ММУ|Поликлиника - взрослая
АТЛАСОВА|19|ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ|ПОЛИКЛИНИКА ПРИ ГБ №  1|Поликлиника - взрослая
АХТУБИНСКАЯ|11|ТАТАРСТАН,НИЖНЕКАМСК|ПОЛИКЛИНИКА ЦРБ НИЖНЕКАМЕНСКОЙ|Поликлиника - взрослая
АЭРОВОКЗАЛЬНАЯ|9Г|КРАСНОЯРСК|ПОЛИКЛИНИКА ККБ №  2 ФИЛИАЛ|Поликлиника - взрослая
АЭРОДРОМНАЯ|56|САМАРА|ПОЛИКЛИНИКА №  2 ГКБ №  6 ЗДАНИЕ №  2|Поликлиника - взрослая
Б.ЗЕЛЕНИНА|9|САНКТ-ПЕТЕРБУРГ|АПТЕКА 'ПЕРВАЯ ПОМОЩЬ' № 95|Аптека
Б.ОВЧИННИКОВСКИЙ ПЕР.|-|МОСКВА|МЕД.ЦЕНТР НЕВРОМЕД ЗАО|Медицинский центр - взрослый
Б.ПЕЧЕРСКАЯ|29|НИЖНИЙ НОВГОРОД|ЦГБ РАН АМБУЛАТОРИЯ|Амбулатория
Б.ПОЛЯНКА|-|МОСКВА|КЛИНИКА НЕВРОЛОГИЧЕСКАЯ НА ПОЛЯНКЕ|Поликлиника - взрослая
Б.ТАТАРСКИЙ ПЕР.|-|МОСКВА|ГОР.ПОЛИКЛИНИКА № 51|Поликлиника - взрослая
Б.ЧЕРЕМУШКИНСКАЯ|-|МОСКВА|ГОР.ПОЛИКЛИНИКА № 60|Поликлиника - взрослая
БАБАКИНА|2А|МО,ХИМКИ|АПТЕЧНЫЙ ПУНКТ 'БРАНДИС'|Аптека
БАБУШКИНА|2|САНКТ-ПЕТЕРБУРГ|МЕД.ЦЕНТР 'ЭКО'|Медицинский центр - взрослый
БАЖОВА|68|ЕКАТЕРИНБУРГ|МЕД.ЦЕНТР БАЖОВСКИЙ|Медицинский центр - взрослый
БАЗАРНАЯ|15|КРАСНОДАРСКИЙ КРАЙ,СТАНИЦА СЕВЕРСКАЯ|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
БАЙКАЛЬСКАЯ|109|ИРКУТСК|КДЦ КОНСУЛЬТАТИВНЫЙ ОБЛАСТНОЙ|Диагностический центр взрослый
БАЛТИЙСКАЯ|4А|БАРНАУЛ|КДЦ 'ДОБРЫЙ ДОКТОР' ООО|Диагностический центр взрослый
БАНЫКИНА УЛ.|8 К.14|САМАРСКАЯ ОБЛ.,ТОЛЬЯТТИ|ГОР.ПОЛИКЛИНИКА №  2 КДЦ №  2|Диагностический центр взрослый
БАРДИНА ПР-Т|26А|КЕМЕРОВСКАЯ ОБЛ.,НОВОКУЗНЕЦК|ДИСПАНСЕР КАРДИОЛОГИЧЕСКИЙ ГКБ №  1 МЛПУ|Диспансер
БАРЫШНИКОВА|13|МО,ОРЕХОВО-ЗУЕВО|ПОЛИКЛИНИКА ПРИ ГБ №  1|Поликлиника - взрослая
БАССЕЙНАЯ|19|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА № 48|Поликлиника - взрослая
БАХЧИВАНДЖИ|24|ЕКАТЕРИНБУРГ,ПОС.КОЛЬЦОВО|МСЧ АЭРОПОРТА 'КОЛЬЦОВО'|Мед.сан.часть (поликлиника)
БЕБЕЛЯ|182|ЕКАТЕРИНБУРГ|ПТД №  2|Диспансер
БЕЗЫМЕНСКОГО|9|ВЛАДИМИР|АПТЕКА 'ИНТЕРМЕД М'|Аптека
БЕКЕТОВА|13|НИЖНИЙ НОВГОРОД|КЛИНИКА 'САДКО' ООО|Поликлиника - взрослая
БЕКЛЕМИЩЕВА УЛ.|46|ТУЛЬСКАЯ ОБЛ.,УЗЛОВАЯ|АПТЕКА ЦЕНТРАЛЬНАЯ РАЙОННАЯ|Аптека
БЕЛИНСКОГО|27|ВОРОНЕЖСКАЯ ОБЛ.,РОССОШЬ|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
